DATE,DATASET,WATERTEMP,AIRTEMP,FLOW,PRECIP,CLOUD,SUNSHINE,WIND
1991-08-19,TEST,20.5,23.05,32.8475110931142,0,30,687,3.4
1991-08-20,TEST,20.5,23.3,32.8475110931142,0,10,818,3.9
1991-08-21,TRAIN,20.5,23.6,33.4138474912713,0,10,816,3
1991-08-22,TRAIN,21,23.85,33.9801838894285,0,40,615,2.8
1991-08-23,TRAIN,21,25.8,34.8296884866642,0,70,439,3.8
1991-08-24,TRAIN,20.5,22.5,35.1128566857428,0,50,425,2.7
1991-08-25,TEST,20.5,21.4,35.3960248848213,0,50,493,2.8
1991-08-26,TRAIN,20,21.95,35.9623612829785,0,30,705,2.4
1991-08-27,TRAIN,19.5,23.05,35.6791930838999,10.7,90,205,3.5
1991-08-28,TRAIN,20,20.85,39.6435478709999,2.3,60,505,3.6
1991-08-29,TRAIN,19.5,20.85,44.7405754544142,0,60,722,2.3
1991-08-30,TRAIN,19.5,21.95,44.7405754544142,0,40,696,3.3
1991-08-31,TEST,19.5,22.8,42.4752298617856,0,50,489,3.7
1991-09-01,TRAIN,20.5,25.3,43.3247344590213,0,20,658,4.5
1991-09-02,TRAIN,19.5,20.3,42.7583980608642,0,0,744,5.2
1991-09-03,TRAIN,19,17.2,43.3247344590213,0,10,761,3.4
1991-09-04,TRAIN,18.5,17.8,42.192061662707,0,30,715,2.6
1991-09-05,TRAIN,18.5,19.75,41.9088934636285,0,0,748,2.7
1991-09-06,TRAIN,18.5,20.3,42.4752298617856,0,40,756,1.8
1991-09-07,TEST,18,20.85,42.192061662707,0,90,78,2.9
1991-09-08,TEST,17,13.9,44.4574072553356,5.1,100,0,3.9
1991-09-09,TRAIN,15,9.15,53.8019578249284,1.8,100,0,3.4
1991-09-10,TEST,14,16.1,67.6771995797784,0,60,382,2.5
1991-09-11,TEST,16,14.45,72.4910589641141,22.9,80,124,3
1991-09-12,TEST,17,15.3,69.0930405751713,0,10,596,3.1
1991-09-13,TEST,17,16.1,66.8276949825427,1.3,90,46,3.8
1991-09-14,TRAIN,16,8.1,71.3583861677998,0.3,100,0,4.6
1991-09-15,TRAIN,13.5,12.2,76.7385819502927,0,40,355,4.8
1991-09-16,TEST,13.5,13.6,86.9326371171212,0,100,41,4.6
1991-09-17,TRAIN,13.5,8.3,89.1979827097498,0.8,90,62,3.7
1991-09-18,TRAIN,13,8.6,86.0831325198855,0,70,372,3.1
1991-09-19,TRAIN,13,13.9,80.7029367373926,0,0,628,3.4
1991-09-20,TEST,14,16.1,82.1187777327855,0,20,373,2.9
1991-09-21,TRAIN,14.5,9.7,81.5524413346284,0,60,373,3.8
1991-09-22,TRAIN,13,8.05,80.9861049364712,0,40,373,1.9
1991-09-23,TRAIN,12.5,13.05,80.7029367373926,0,70,496,3.6
1991-09-24,TRAIN,13,15,81.8356095337069,0,0,725,1.5
1991-09-25,TEST,13.5,14.75,82.9682823300212,0,0,714,1.1
1991-09-26,TRAIN,14,15,83.5346187281784,0,10,720,0.7
1991-09-27,TEST,14.5,15.55,84.1009551263355,0,0,717,1
1991-09-28,TRAIN,14.5,12.5,83.5346187281784,0,90,675,0.9
1991-09-29,TEST,14.5,14.75,86.6494689180426,0,30,652,3
1991-09-30,TRAIN,15,13.9,86.6494689180426,0,90,620,2.4
1991-10-01,TRAIN,15,17.5,88.6316463115926,0,20,674,5.1
1991-10-02,TEST,14.5,12.8,86.6494689180426,0,80,649,4.8
1991-10-03,TRAIN,13.5,7.5,85.5167961217284,0,80,607,4.1
1991-10-04,TRAIN,11,5.25,87.2158053161998,0,50,500,2.4
1991-10-05,TRAIN,10.5,6.7,88.9148145106712,0,10,620,1.3
1991-10-06,TRAIN,10.5,11.35,93.1623374968497,0,40,643,1.2
1991-10-07,TRAIN,11.5,13.6,96.8435240848712,0,60,580,1.8
1991-10-08,TEST,12,11.95,97.1266922839497,0,20,681,3.4
1991-10-09,TRAIN,12,11.35,99.3920378765783,0,60,569,2.9
1991-10-10,TRAIN,12,15.3,101.374215270128,0,80,568,2.6
1991-10-11,TEST,12.5,14.15,99.1088696774997,0,0,671,1.7
1991-10-12,TRAIN,12.5,14.45,99.3920378765783,0,50,668,3.9
1991-10-13,TRAIN,12,11.95,97.6930286821069,0,10,665,4.3
1991-10-14,TEST,11.5,18.05,97.9761968811854,0,70,636,7.6
1991-10-15,TRAIN,12,17.2,98.5425332793426,0,40,622,3.3
1991-10-16,TRAIN,12.5,16.7,99.6752060756569,0.3,30,615,6.7
1991-10-17,TEST,11.5,5.3,98.259365080264,0,70,500,5.8
1991-10-18,TRAIN,9.5,3.35,96.5603558857926,0,80,418,3.4
1991-10-19,TRAIN,9,10.6,96.277187686714,0,30,500,4.2
1991-10-20,TRAIN,9,10.25,99.3920378765783,0,50,272,3.9
1991-10-21,TRAIN,9,13.9,100.241542473814,1.8,90,378,5.5
1991-10-22,TEST,9,1.4,99.6752060756569,0,100,209,4.2
1991-10-23,TRAIN,6.5,-0.3,101.09104707105,0,60,317,2.1
1991-10-24,TEST,6,1.1,103.356392663678,0,80,373,2.5
1991-10-25,TRAIN,5,2.25,104.205897260914,0,100,123,3.5
1991-10-26,TRAIN,4,-4.2,106.188074654464,11.2,100,0,4.2
1991-10-27,TRAIN,2,-8.9,111.0019340388,2.5,100,0,3.8
1991-10-28,TRAIN,0.5,-11.1,113.833616029585,0,60,148,2.1
1991-10-29,TRAIN,1,-13.35,112.417775034193,0,80,339,3.5
1991-10-30,TRAIN,0.5,-15,103.356392663678,0,50,287,1.3
1991-10-31,TEST,0.5,-7.5,107.0375792517,0.8,100,0,3.3
1992-04-01,TEST,11,9.7,89.7643191079069,0,20,688,1.3
1992-04-02,TRAIN,11,11.95,90.8969919042212,0,60,773,1.6
1992-04-03,TEST,12,13.3,91.1801601032998,0,40,753,3
1992-04-04,TRAIN,12,8.35,92.8791692977712,1.5,90,432,3.6
1992-04-05,TEST,10.5,4.75,98.259365080264,0,60,698,4.4
1992-04-06,TEST,9,0.3,103.356392663678,0,90,628,4.1
1992-04-07,TEST,7.5,2.75,100.807878871971,0,90,617,3.3
1992-04-08,TRAIN,7.5,3.1,96.277187686714,0,90,643,3.8
1992-04-09,TEST,8.5,5.85,91.1801601032998,1,100,410,1.5
1992-04-10,TRAIN,8.5,2.75,90.8969919042212,3,100,529,4
1992-04-11,TRAIN,8.5,-0.55,93.7286738950069,0,100,282,3.9
1992-04-12,TRAIN,8,5,94.5781784922426,0,90,294,1.9
1992-04-13,TRAIN,9.5,11.1,95.9940194876355,0.3,90,359,2.7
1992-04-14,TRAIN,11,9.15,96.8435240848712,0,60,731,2.1
1992-04-15,TRAIN,12,9.7,97.4098604830283,0,30,629,2.3
1992-04-16,TRAIN,12.5,10.3,98.8257014784212,0,70,609,1.8
1992-04-24,TEST,9,5.3,107.603915649857,0,50,842,2.1
1992-04-25,TRAIN,10.5,9.2,103.356392663678,0,60,814,2
1992-04-26,TRAIN,12.5,14.2,100.524710672893,0,50,753,1.7
1992-04-27,TEST,14.5,16.4,95.7108512885569,0,70,774,3.8
1992-04-28,TRAIN,15,16.65,95.7108512885569,0,70,656,3.8
1992-04-29,TEST,15,17.5,103.639560862757,0,50,701,3.8
1992-04-30,TRAIN,15,12.8,109.869261242485,1,80,430,5
1992-05-01,TRAIN,13.5,10.25,122.611830201021,0,10,814,5.9
1992-05-02,TEST,13,12.25,121.195989205628,0,40,823,4.1
1992-05-03,TEST,14,15,115.815793423135,0,10,869,3.9
1992-05-04,TRAIN,15,15.25,110.718765839721,0,70,835,1.6
1992-05-05,TRAIN,16,16.1,103.639560862757,0,0,875,2.5
1992-05-06,TRAIN,16.5,18.65,101.374215270128,0,20,877,2.2
1992-05-07,TEST,17.5,19.45,103.639560862757,0,50,629,2.5
1992-05-08,TRAIN,16.5,15.55,105.338570057228,0,90,602,4.1
1992-05-09,TEST,14,10.55,120.346484608393,3,80,343,4.8
1992-05-10,TRAIN,12.5,11.95,132.239548969693,0,70,594,5.4
1992-05-11,TEST,12.5,8.05,128.275194182593,0,20,859,6.9
1992-05-12,TRAIN,12.5,7.8,112.134606835114,0,80,634,3
1992-05-13,TRAIN,12.5,10.85,93.1623374968497,0,70,678,3.5
1992-05-14,TEST,13.5,13.3,79.0039275429212,0,40,889,4.2
1992-05-15,TEST,14.5,12.75,69.6593769733284,0,90,539,4.9
1992-05-16,TRAIN,14,10.85,68.5267041770141,0,0,864,2.8
1992-05-17,TRAIN,15,14.75,68.5267041770141,0,40,900,2.1
1992-05-18,TRAIN,17,21.1,68.2435359779355,0,70,739,4.3
1992-05-19,TRAIN,17,19.45,71.3583861677998,0,70,740,3.8
1992-05-20,TRAIN,16.5,16.95,73.9068999595069,0.8,90,404,4.9
1992-05-21,TEST,15.5,8.9,79.0039275429212,1.3,100,341,4.3
1992-05-22,TEST,13,13.6,84.3841233254141,0,50,697,3.7
1992-05-23,TRAIN,15,16.4,82.4019459318641,0,70,623,2.4
1992-05-24,TEST,16.5,14.45,80.4197685383141,0,40,869,5.2
1992-05-25,TRAIN,17.5,15.25,77.5880865475284,0,10,923,2.3
1992-05-26,TRAIN,17.5,14.45,74.1900681585855,5.8,90,291,4.2
1992-05-27,TRAIN,16,15.25,86.3663007189641,1.3,90,576,3.3
1992-05-28,TEST,15.5,14.45,134.221726363242,0,50,833,1.8
1992-05-29,TRAIN,17,15.85,125.160343992728,1.8,90,400,3.8
1992-05-30,TEST,16.5,14.45,113.267279631428,2.3,80,466,3.3
1992-05-31,TEST,16.5,14.45,101.940551668285,0,70,661,2.4
1992-06-01,TEST,17,16.65,94.5781784922426,0,60,884,2.3
1992-06-02,TEST,18,19.75,82.6851141309427,0,60,665,4.2
1992-06-03,TEST,18,14.45,75.6059091539784,0,40,875,4.6
1992-06-04,TEST,17.5,15.25,67.960367778857,0,50,702,3.5
1992-06-05,TEST,17,11.7,63.1465083945213,5.3,90,314,2.8
1992-06-06,TRAIN,17,13.6,63.1465083945213,0,30,880,2
1992-06-07,TRAIN,17.5,16.1,60.8811628018927,0,50,897,2.1
1992-06-08,TEST,19,19.15,58.8989854083427,0,40,922,2.1
1992-06-09,TRAIN,20,21.15,53.5187896258499,0.3,70,674,3
1992-06-10,TRAIN,20.5,21.65,47.5722574451999,0,50,715,2.6
1992-06-11,TEST,20.5,21.95,42.7583980608642,0.5,90,388,3.1
1992-06-12,TRAIN,20,19.2,41.0593888663928,1,40,595,3.2
1992-06-13,TEST,19.5,14.15,43.3247344590213,10.7,70,782,5.1
1992-06-14,TEST,18,11.65,43.0415662599427,5.3,100,15,4
1992-06-15,TRAIN,15.5,10.25,49.5544348387499,11.4,100,2,4.9
1992-06-16,TEST,13.5,14.7,90.0474873069855,7.1,100,299,5.6
1992-06-17,TEST,12.5,18.05,189.156356984485,0,70,675,5.6
1992-06-18,TRAIN,14.5,17.5,233.047427841664,0,20,950,1.8
1992-06-19,TRAIN,17.5,20,221.437531679442,0,20,947,1.8
1992-06-20,TRAIN,18.5,21.1,195.952393762371,0,40,878,2
1992-06-21,TEST,19.5,21.65,165.087060062807,0,60,900,2.3
1992-06-22,TRAIN,20.5,23.35,144.982117928228,0,20,891,1.9
1992-06-23,TRAIN,21.5,24.15,126.8593531872,0,10,943,3.4
1992-06-24,TRAIN,22,21.9,109.869261242485,0,30,816,3.4
1992-06-25,TEST,21.5,22.8,100.524710672893,0,80,679,3
1992-06-26,TRAIN,21,23.35,94.5781784922426,0,60,826,2.6
1992-06-27,TEST,21.5,23.35,90.3306555060641,1.8,90,453,2.9
1992-06-28,TRAIN,21,20.55,88.6316463115926,0,80,681,3
1992-06-29,TRAIN,20.5,15,95.1445148903998,16,100,217,3.4
1992-06-30,TEST,18,13.05,121.195989205628,0.5,100,281,3.3
1992-07-01,TRAIN,16.5,11.35,148.946472715328,1.5,100,315,4.1
1992-07-02,TEST,16,14.45,168.768246650828,0.5,90,513,2.3
1992-07-03,TRAIN,17,17.25,174.4316106324,3.6,70,730,2.5
1992-07-04,TRAIN,17,16.65,172.166265039771,0,90,507,2.4
1992-07-05,TRAIN,16.5,18.1,173.298937836085,6.6,80,574,2.8
1992-07-06,TRAIN,18,17.75,168.768246650828,0,30,934,5.5
1992-07-07,TRAIN,18.5,15.3,171.316760442535,4.3,80,485,5.2
1992-07-08,TEST,18,15.8,154.893004895978,0,60,653,4.9
1992-07-09,TEST,17.5,15.3,127.142521386278,3,90,388,3.8
1992-07-10,TRAIN,17.5,15.55,126.009848589964,1,90,540,2.4
1992-07-11,TRAIN,17.5,14.7,127.992025983514,1.5,90,340,2.8
1992-07-12,TRAIN,17.5,16.1,135.071230960478,0,20,897,2.6
1992-07-13,TEST,19,19.45,131.956380770614,0,70,653,4.1
1992-07-14,TRAIN,19.5,19.45,124.594007594571,0,40,777,5.5
1992-07-15,TEST,19,17.75,114.9662888259,0,30,903,4.2
1992-07-16,TRAIN,19.5,18.1,103.922729061835,0,10,914,2.8
1992-07-17,TRAIN,20,20,94.0118420940855,0,10,920,2.7
1992-07-18,TRAIN,21,22.5,84.6672915244926,0,30,778,3.4
1992-07-19,TRAIN,20.5,15,78.1544229456855,0,100,0,4.1
1992-07-20,TRAIN,19,15.55,77.3049183484498,0.3,100,44,3
1992-07-21,TEST,19,16.95,74.7564045567427,1.8,90,220,3.1
1992-07-22,TEST,19,18.6,73.6237317604284,0.3,30,710,2.6
1992-07-23,TRAIN,20.5,18.65,74.7564045567427,2.5,50,539,3.8
1992-07-24,TRAIN,20,18.05,75.6059091539784,0,50,688,4.9
1992-07-25,TRAIN,20,18.05,72.2078907650355,0,10,831,2.1
1992-07-26,TEST,21,21.7,70.7920497696427,0,50,891,3.4
1992-07-27,TEST,21.5,22.5,65.6950221862284,0,20,858,3.8
1992-07-28,TRAIN,21.5,21.1,59.4653218064998,0,40,736,3.2
1992-07-29,TRAIN,21.5,20.55,54.6514624221641,0,20,798,3.4
1992-07-30,TRAIN,21.5,20.85,49.8376030378284,0,0,858,2.8
1992-07-31,TEST,22,23.9,46.4395846488856,0,0,850,2.8
1992-08-01,TRAIN,22,22.5,43.8910708571785,0,40,749,2.6
1992-08-02,TEST,22.5,24.45,39.9267160700785,0,40,777,3.1
1992-08-03,TRAIN,22.5,23.05,39.3603796719213,0,20,867,3.6
1992-08-04,TEST,22.5,21.4,37.6613704774499,0,10,826,2.5
1992-08-05,TRAIN,21.5,23.05,35.3960248848213,0,90,298,3.9
1992-08-06,TEST,21,24.45,33.6970156903499,0,30,715,4.2
1992-08-07,TEST,21,22.5,32.8475110931142,0,40,762,3.1
1992-08-08,TEST,20.5,21.1,33.4138474912713,0.3,60,488,4.4
1992-08-09,TEST,20.5,18.6,33.6970156903499,0,10,813,4.3
1992-08-10,TRAIN,20.5,21.1,35.1128566857428,0,0,849,3
1992-08-11,TRAIN,20.5,19.7,35.1128566857428,0,20,844,3.1
1992-08-12,TEST,21,20.55,32.2811746949571,0,60,813,2.2
1992-08-13,TRAIN,21,23.05,31.7148382967999,0,70,812,1.8
1992-08-14,TRAIN,21.5,24.75,32.5643428940356,0,10,855,1.8
1992-08-15,TEST,20.5,20.8,32.8475110931142,0.5,90,478,2.6
1992-08-16,TEST,21,20.55,33.4138474912713,0,60,783,1.2
1992-08-17,TEST,20,23.05,34.2633520885071,0,60,771,2.2
1992-08-18,TRAIN,21,24.2,34.2633520885071,0,50,718,2.6
1992-08-19,TRAIN,21.5,23.6,33.6970156903499,0,40,691,2.2
1992-08-20,TRAIN,20,15.55,35.3960248848213,7.9,90,405,4.2
1992-08-21,TRAIN,19.5,15.55,35.9623612829785,0,80,508,3.2
1992-08-22,TRAIN,16,3.65,38.5108750746856,8.9,100,148,5.1
1992-08-23,TEST,13,3.65,41.3425570654713,8.1,90,127,3.8
1992-08-24,TRAIN,11.5,6.15,45.0237436534927,0,80,309,2.5
1992-08-25,TRAIN,12.5,8.05,54.085126024007,0,0,802,2.7
1992-08-26,TEST,13.5,12.8,55.5009670193999,0,30,795,3.5
1992-08-27,TRAIN,15,17.75,56.9168080147927,0,70,501,3.2
1992-08-28,TEST,16,16.65,49.5544348387499,0,40,619,5
1992-08-29,TEST,16,10.8,53.8019578249284,0,40,713,2.5
1992-08-30,TEST,15,13.05,53.2356214267713,0,90,278,1.5
1992-08-31,TRAIN,15,16.4,49.2712666396713,0,20,710,1.7
1992-09-01,TRAIN,16,16.95,49.8376030378284,0,20,774,4.6
1992-09-02,TRAIN,16.5,19.75,48.4217620424356,0,70,660,4.6
1992-09-03,TEST,17,18.35,45.5900800516499,0,20,727,3.1
1992-09-04,TEST,16.5,16.4,46.4395846488856,0,80,232,6
1992-09-05,TEST,16,13.6,51.2534440332213,0,80,297,5.5
1992-09-06,TRAIN,13.5,8.85,56.9168080147927,0,90,143,3.7
1992-09-07,TEST,12.5,8.35,61.4474992000498,0,30,618,3.6
1992-09-08,TRAIN,12.5,12.2,62.5801719963641,0.8,90,211,5.6
1992-09-09,TRAIN,12.5,12.2,61.1643310009713,0.3,0,721,3.4
1992-09-10,TEST,13.5,14.75,61.1643310009713,0,70,727,1.4
1992-09-11,TEST,14.5,18.05,59.4653218064998,0,70,399,2.4
1992-09-12,TRAIN,15.5,11.15,59.1821536074213,0.8,100,118,4.9
1992-09-13,TEST,13.5,8.35,64.5623493899141,0,40,593,6
1992-09-14,TRAIN,11.5,9.15,67.3940313806998,0,70,531,2.1
1992-09-15,TRAIN,11.5,12.8,64.5623493899141,0,90,217,2.2
1992-09-16,TEST,12.5,15.55,63.1465083945213,0,70,685,3.7
1992-09-17,TEST,13.5,7.5,62.5801719963641,0.3,70,407,3.9
1992-09-18,TRAIN,12,10.55,63.7128447926784,0,10,694,2.9
1992-09-19,TEST,12,16.95,67.3940313806998,0,80,347,3.6
1992-09-20,TEST,12.5,15.8,67.960367778857,0,90,54,6.7
1992-09-21,TRAIN,12.5,16.7,68.5267041770141,0.3,10,707,3.1
1992-09-22,TRAIN,14,17.25,65.4118539871498,0,30,695,1.6
1992-09-23,TRAIN,15,18.35,63.4296765935998,0,60,386,4.9
1992-09-24,TRAIN,14,14.75,63.7128447926784,0,100,47,5.3
1992-09-25,TRAIN,12,12.8,70.5088815705641,0,80,384,6.9
1992-09-26,TRAIN,11,13.35,73.0573953622712,0,80,413,3.8
1992-09-27,TEST,11.5,11.35,75.8890773530569,0,20,659,2.9
1992-09-28,TRAIN,12,9.4,72.2078907650355,0,70,380,0.8
1992-09-29,TRAIN,12,15,69.942545172407,0,0,664,1.1
1992-09-30,TRAIN,12.5,15.3,69.3762087742498,0,10,705,1.1
1992-10-01,TRAIN,13,17.5,71.3583861677998,0,0,702,1
1992-10-02,TEST,13.5,17.75,72.4910589641141,0,20,602,1
1992-10-03,TRAIN,14,16.1,73.6237317604284,0,50,529,3
1992-10-04,TEST,13,9.75,79.5702639410784,17,100,0,3.7
1992-10-05,TEST,11,8.6,91.7464965014569,0,70,308,1.8
1992-10-06,TRAIN,10.5,2.8,88.3484781125141,1.3,90,105,3.9
1992-10-07,TRAIN,9,3.6,89.7643191079069,0,30,510,1.3
1992-10-08,TEST,8.5,7.25,93.7286738950069,0,100,1,2.5
1992-10-09,TRAIN,8,11.4,93.4455056959283,0,30,530,6.4
1992-10-10,TRAIN,9.5,11.1,94.295010293164,0,90,326,3
1992-10-11,TEST,10,13.35,95.7108512885569,0,70,376,3.2
1992-10-12,TRAIN,10.5,12.5,97.1266922839497,0,90,178,3.2
1992-10-13,TRAIN,10,7.25,103.0732244646,7.1,90,95,2.9
1992-10-14,TRAIN,8,0.8,115.249457024978,4.6,90,79,2.3
1992-10-15,TEST,7,-2.25,117.231634418528,1.8,50,360,2.2
1992-10-16,TRAIN,6.5,1.1,121.479157404707,0,80,265,1.5
1992-10-17,TRAIN,7,6.15,119.780148210235,0,90,176,2.6
1992-10-18,TEST,7.5,4.15,119.213811812078,0,100,0,0.8
1992-10-19,TRAIN,7.5,9.2,115.249457024978,0,100,171,2.2
1992-10-20,TRAIN,8,11.7,114.116784228664,0,40,554,1
1992-10-21,TRAIN,9,12.5,109.869261242485,0,20,482,1.8
1992-10-22,TRAIN,10,10,105.904906455385,0,30,476,3.8
1992-10-23,TRAIN,10,10.25,105.05540185815,0,0,631,1.3
1992-10-24,TRAIN,9,10,104.772233659071,0,10,548,1.3
1992-10-25,TEST,9,7.75,105.338570057228,0,30,463,2.1
1992-10-26,TEST,8.5,8.35,105.338570057228,0,40,530,2.1
1992-10-27,TEST,8,6.1,105.338570057228,0,30,452,3
1992-10-28,TRAIN,7.5,2.25,105.621738256307,0,20,528,1.8
1992-10-29,TEST,7,3.9,109.586093043407,12.4,100,43,1.3
1992-10-30,TRAIN,7,5,101.657383469207,3.3,100,5,2.2
1992-10-31,TEST,7,5.85,106.471242853543,0,80,140,2.9
1993-04-01,TRAIN,7.5,7.2,148.946472715328,0,80,698,2.2
1993-04-02,TRAIN,8.5,6.7,134.504894562321,8.1,90,408,5.2
1993-04-03,TRAIN,8.5,7.75,129.124698779828,0,90,499,3
1993-04-04,TRAIN,8.5,7.75,126.8593531872,4.1,100,187,2.1
1993-04-05,TRAIN,8.5,4.7,126.8593531872,0,60,606,6.1
1993-04-06,TRAIN,8,4.45,127.425689585357,0,40,710,4.3
1993-04-07,TEST,7.5,3.9,127.425689585357,0,70,631,3.1
1993-04-08,TRAIN,8,8.6,121.195989205628,0,90,579,2.5
1993-04-09,TRAIN,8.5,8.3,114.9662888259,0,90,533,6.3
1993-04-10,TRAIN,8,5.55,113.550447830507,0.5,80,448,2.7
1993-04-11,TEST,7.5,2.5,114.683120626821,6.9,100,0,3.8
1993-04-12,TRAIN,6,3.65,118.930643613,5.8,100,186,3
1993-04-13,TRAIN,7,4.75,115.815793423135,0,50,689,2.9
1993-04-14,TEST,8.5,5.3,112.134606835114,0,80,630,2
1993-04-15,TEST,9.5,5.85,109.869261242485,0,90,363,3.1
1993-04-16,TRAIN,10,8.35,109.01975664525,0,70,628,4.4
1993-04-17,TRAIN,10,8.9,110.718765839721,0,90,386,1.6
1993-04-18,TEST,9.5,5.55,109.869261242485,5.3,100,0,5.9
1993-04-19,TRAIN,8,5.3,112.98411143235,1,100,169,2.9
1993-04-20,TRAIN,8,5.55,117.797970816685,0,60,554,2.3
1993-04-21,TRAIN,10,10.55,117.231634418528,0,60,663,3.6
1993-04-22,TRAIN,11,9.45,116.382129821293,1.8,100,419,3.4
1993-04-23,TEST,10,6.65,124.594007594571,4.8,90,321,4.5
1993-04-24,TRAIN,10,5.25,131.106876173378,0,100,832,1.9
1993-04-25,TRAIN,10,8.05,128.84153058075,0,100,346,3.1
1993-04-26,TRAIN,9.5,6.65,123.744502997335,0,70,469,5.5
1993-04-27,TEST,9,8.3,122.328662001943,0,80,620,5.2
1993-04-28,TRAIN,9.5,8.6,116.382129821293,0,50,604,5
1993-04-29,TRAIN,11,10.3,112.98411143235,0,100,329,3.9
1993-04-30,TRAIN,10.5,9.45,119.213811812078,3,90,361,3.8
1993-05-01,TRAIN,11,8.65,123.178166599178,0,50,672,2.8
1993-05-02,TRAIN,12.5,11.4,121.762325603785,0,80,629,5.2
1993-05-03,TRAIN,13,11.4,122.045493802864,0,80,499,3.1
1993-05-04,TEST,12,7.5,133.938558164164,22.4,100,0,4.2
1993-05-05,TRAIN,10,11.4,164.52072366465,0.8,100,151,3.4
1993-05-06,TRAIN,10,11.1,178.962301817657,4.1,100,38,4
1993-05-07,TRAIN,11.5,8.6,201.332589544864,0,80,727,7
1993-05-08,TEST,9.5,8.3,236.445446230607,0,60,638,6.3
1993-05-09,TEST,9.5,10.8,234.463268837057,0,20,831,3.5
1993-05-10,TEST,12,13.6,212.659317508007,0,0,877,3.2
1993-05-11,TRAIN,14.5,18.35,195.669225563292,0,0,878,3.4
1993-05-12,TRAIN,16,18.6,197.368234757764,0,0,893,2.3
1993-05-13,TEST,16,18.05,215.207831299714,0,40,682,2.4
1993-05-14,TRAIN,15.5,17.5,252.019697179928,1.5,80,559,2.9
1993-05-15,TEST,15,15.8,311.485018986428,0,70,615,2.6
1993-05-16,TRAIN,14.5,16.65,351.128566857428,0,100,585,3.5
1993-05-17,TEST,14,15.25,385.108750746856,0,50,663,2.6
1993-05-18,TEST,14.5,15.85,399.267160700785,0,20,885,2.3
1993-05-19,TRAIN,15,17.5,404.930524682356,0,50,831,3
1993-05-20,TRAIN,15,16.1,399.267160700785,9.7,90,536,2.8
1993-05-21,TRAIN,14,14.7,413.425570654713,0,80,694,4.2
1993-05-22,TRAIN,13,14.15,455.900800516499,0,80,698,6.3
1993-05-23,TRAIN,12.5,10.3,481.38593843357,0,90,429,4.5
1993-05-24,TEST,12.5,10.85,441.74239056257,0,10,918,2
1993-05-25,TRAIN,13.5,14.45,379.445386765285,0.8,70,831,3.3
1993-05-26,TEST,15,18.05,351.128566857428,1.8,40,793,5.3
1993-05-27,TRAIN,15.5,15.3,345.465202875856,0.3,90,575,3.6
1993-05-28,TRAIN,15,17.5,382.27706875607,1.5,100,583,3.2
1993-05-29,TRAIN,14.5,15.3,421.92061662707,0.8,80,543,3.1
1993-05-30,TRAIN,14.5,14.45,455.900800516499,0,90,770,2.6
1993-05-31,TRAIN,15.5,18.9,447.405754544142,0,100,665,3.9
1993-06-01,TRAIN,15.5,13.9,430.415662599427,5.6,100,482,4.5
1993-06-02,TRAIN,14,13.35,424.752298617856,0,90,426,4
1993-06-03,TRAIN,12.5,11.4,419.088934636285,0,80,830,4.7
1993-06-04,TRAIN,12.5,11.95,396.435478709999,0,90,435,2.6
1993-06-05,TRAIN,13,13.3,365.286976811356,0.5,100,116,3.2
1993-06-06,TRAIN,12,13.05,351.128566857428,3.6,100,153,2.6
1993-06-07,TEST,11,11.35,365.286976811356,13,100,79,3
1993-06-08,TRAIN,11.5,13.6,382.27706875607,0,90,607,7.4
1993-06-09,TRAIN,12,13.05,399.267160700785,0,70,739,3.1
1993-06-10,TRAIN,14,13.3,362.45529482057,2.3,90,421,3.2
1993-06-11,TRAIN,13,12.75,348.296884866642,4.1,100,411,3.1
1993-06-12,TRAIN,12,10.85,390.772114728428,0,100,353,7.3
1993-06-13,TRAIN,12,13.9,413.425570654713,0,30,910,4
1993-06-14,TRAIN,14,16.1,393.603796719213,0.3,50,818,3.7
1993-06-15,TRAIN,15.5,16.7,373.782022783713,18.8,90,342,3.5
1993-06-16,TRAIN,13.5,11.1,393.603796719213,13.5,100,12,4.8
1993-06-17,TRAIN,13,13.9,413.425570654713,0,30,775,2.1
1993-06-18,TEST,14,15.85,407.762206673142,0,0,946,2.7
1993-06-19,TRAIN,16,20.3,387.940432737642,0,0,944,3.1
1993-06-20,TRAIN,18,22.25,373.782022783713,0,30,734,2.5
1993-06-21,TEST,18.5,21.4,351.128566857428,1.8,90,647,3.7
1993-06-22,TEST,17,12.25,331.306792921928,0,60,699,6.7
1993-06-23,TRAIN,14,10.55,339.801838894285,0,100,538,7.7
1993-06-24,TRAIN,12,13.35,334.138474912713,0,90,565,8
1993-06-25,TRAIN,12.5,18.65,311.485018986428,0,50,886,4.1
1993-06-26,TRAIN,15.5,18.85,285.999881069356,0.8,30,746,2.9
1993-06-27,TRAIN,17.5,21.1,255.417715568871,2.8,50,844,3
1993-06-28,TRAIN,18,16.65,240.692969216785,13,90,294,3.4
1993-06-29,TRAIN,17,13.05,233.613764239821,0,60,767,4.9
1993-06-30,TRAIN,16.5,13.35,224.835550068385,0,50,892,4.3
1993-07-01,TRAIN,17,15.55,213.791990304321,0,70,814,4.3
1993-07-02,TEST,16.5,13.9,200.766253146707,4.3,100,155,2.5
1993-07-03,TEST,14.5,12.2,210.960308313535,14.5,100,30,4.2
1993-07-04,TRAIN,13,13.85,279.203844291471,8.4,90,256,4.1
