# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-15 12:49:49 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06054500 Missouri River at Toston MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06054500
#            TS   parameter     statistic     Description
#         80893       00010     00001     Temperature, water, degrees Celsius (Maximum)
#         80894       00010     00002     Temperature, water, degrees Celsius (Minimum)
#         80895       00010     00003     Temperature, water, degrees Celsius (Mean)
#         80896       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	80893_00010_00001	80893_00010_00001_cd	80894_00010_00002	80894_00010_00002_cd	80895_00010_00003	80895_00010_00003_cd	80896_00060_00003	80896_00060_00003_cd
USGS	06054500	1973-09-01							3350	A
USGS	06054500	1973-09-02							3940	A
USGS	06054500	1973-09-03							3740	A
USGS	06054500	1973-09-04							3460	A
USGS	06054500	1973-09-05							3270	A
USGS	06054500	1973-09-06							3100	A
USGS	06054500	1973-09-07							2940	A
USGS	06054500	1973-09-08							3310	A
USGS	06054500	1973-09-09							3520	A
USGS	06054500	1973-09-10							3640	A
USGS	06054500	1973-09-11							3550	A
USGS	06054500	1973-09-12							3510	A
USGS	06054500	1973-09-13							3440	A
USGS	06054500	1973-09-14							3530	A
USGS	06054500	1973-09-15							3710	A
USGS	06054500	1973-09-16							3720	A
USGS	06054500	1973-09-17							3710	A
USGS	06054500	1973-09-18							3720	A
USGS	06054500	1973-09-19							3740	A
USGS	06054500	1973-09-20							3990	A
USGS	06054500	1973-09-21							4090	A
USGS	06054500	1973-09-22							4010	A
USGS	06054500	1973-09-23							4060	A
USGS	06054500	1973-09-24							4330	A
USGS	06054500	1973-09-25							4330	A
USGS	06054500	1973-09-26							4410	A
USGS	06054500	1973-09-27							4180	A
USGS	06054500	1973-09-28							3980	A
USGS	06054500	1973-09-29							3900	A
USGS	06054500	1973-09-30							3890	A
USGS	06054500	1973-10-01							3800	A
USGS	06054500	1973-10-02							3500	A
USGS	06054500	1973-10-03							3700	A
USGS	06054500	1973-10-04							4140	A
USGS	06054500	1973-10-05							4120	A
USGS	06054500	1973-10-06							4180	A
USGS	06054500	1973-10-07							4200	A
USGS	06054500	1973-10-08							4280	A
USGS	06054500	1973-10-09							4200	A
USGS	06054500	1973-10-10							4460	A
USGS	06054500	1973-10-11							4690	A
USGS	06054500	1973-10-12							4560	A
USGS	06054500	1973-10-13							4610	A
USGS	06054500	1973-10-14							4520	A
USGS	06054500	1973-10-15							4690	A
USGS	06054500	1973-10-16							4500	A
USGS	06054500	1973-10-17							4540	A
USGS	06054500	1973-10-18							4610	A
USGS	06054500	1973-10-19							4520	A
USGS	06054500	1973-10-20							4480	A
USGS	06054500	1973-10-21							4560	A
USGS	06054500	1973-10-22							4610	A
USGS	06054500	1973-10-23							4700	A
USGS	06054500	1973-10-24							5000	A
USGS	06054500	1973-10-25							4500	A
USGS	06054500	1973-10-26							4400	A
USGS	06054500	1973-10-27							4400	A
USGS	06054500	1973-10-28							4500	A
USGS	06054500	1973-10-29							4600	A
USGS	06054500	1973-10-30							4710	A
USGS	06054500	1973-10-31							4860	A
USGS	06054500	1973-11-01							5290	A
USGS	06054500	1973-11-02							5360	A
USGS	06054500	1973-11-03							5160	A
USGS	06054500	1973-11-04							4900	A
USGS	06054500	1973-11-05							4730	A
USGS	06054500	1973-11-06							4990	A
USGS	06054500	1973-11-07							4960	A
USGS	06054500	1973-11-08							5120	A
USGS	06054500	1973-11-09							5270	A
USGS	06054500	1973-11-10							5430	A
USGS	06054500	1973-11-11							5560	A
USGS	06054500	1973-11-12							5870	A
USGS	06054500	1973-11-13							6180	A
USGS	06054500	1973-11-14							6260	A
USGS	06054500	1973-11-15							7400	A
USGS	06054500	1973-11-16							7590	A
USGS	06054500	1973-11-17							7760	A
USGS	06054500	1973-11-18							6940	A
USGS	06054500	1973-11-19							6330	A
USGS	06054500	1973-11-20							4770	A
USGS	06054500	1973-11-21							4400	A
USGS	06054500	1973-11-22							4360	A
USGS	06054500	1973-11-23							3740	A
USGS	06054500	1973-11-24							4820	A
USGS	06054500	1973-11-25							4580	A
USGS	06054500	1973-11-26							4560	A
USGS	06054500	1973-11-27							4340	A
USGS	06054500	1973-11-28							4340	A
USGS	06054500	1973-11-29							4280	A
USGS	06054500	1973-11-30							4280	A
USGS	06054500	1973-12-01							4440	A
USGS	06054500	1973-12-02							4560	A
USGS	06054500	1973-12-03							4480	A
USGS	06054500	1973-12-04							4360	A
USGS	06054500	1973-12-05							4180	A
USGS	06054500	1973-12-06							4060	A
USGS	06054500	1973-12-07							4140	A
USGS	06054500	1973-12-08							4160	A
USGS	06054500	1973-12-09							4000	A
USGS	06054500	1973-12-10							3960	A
USGS	06054500	1973-12-11							4140	A
USGS	06054500	1973-12-12							4100	A
USGS	06054500	1973-12-13							4120	A
USGS	06054500	1973-12-14							4060	A
USGS	06054500	1973-12-15							4080	A
USGS	06054500	1973-12-16							4220	A
USGS	06054500	1973-12-17							4220	A
USGS	06054500	1973-12-18							4280	A
USGS	06054500	1973-12-19							4200	A
USGS	06054500	1973-12-20							3830	A
USGS	06054500	1973-12-21							3900	A
USGS	06054500	1973-12-22							4040	A
USGS	06054500	1973-12-23							4060	A
USGS	06054500	1973-12-24							4040	A
USGS	06054500	1973-12-25							3920	A
USGS	06054500	1973-12-26							3770	A
USGS	06054500	1973-12-27							3810	A
USGS	06054500	1973-12-28							3920	A
USGS	06054500	1973-12-29							3850	A
USGS	06054500	1973-12-30							3770	A
USGS	06054500	1973-12-31							3340	A
USGS	06054500	1974-01-01							2390	A
USGS	06054500	1974-01-02							1900	A
USGS	06054500	1974-01-03							1700	A
USGS	06054500	1974-01-04							1500	A
USGS	06054500	1974-01-05							1600	A
USGS	06054500	1974-01-06							1700	A
USGS	06054500	1974-01-07							1400	A
USGS	06054500	1974-01-08							1500	A
USGS	06054500	1974-01-09							1600	A
USGS	06054500	1974-01-10							1800	A
USGS	06054500	1974-01-11							2200	A
USGS	06054500	1974-01-12							2500	A
USGS	06054500	1974-01-13							3200	A
USGS	06054500	1974-01-14							3740	A
USGS	06054500	1974-01-15							4050	A
USGS	06054500	1974-01-16							6130	A
USGS	06054500	1974-01-17							7170	A
USGS	06054500	1974-01-18							5720	A
USGS	06054500	1974-01-19							5410	A
USGS	06054500	1974-01-20							5020	A
USGS	06054500	1974-01-21							4720	A
USGS	06054500	1974-01-22							4460	A
USGS	06054500	1974-01-23							4530	A
USGS	06054500	1974-01-24							4780	A
USGS	06054500	1974-01-25							4800	A
USGS	06054500	1974-01-26							4710	A
USGS	06054500	1974-01-27							4530	A
USGS	06054500	1974-01-28							4510	A
USGS	06054500	1974-01-29							4410	A
USGS	06054500	1974-01-30							4400	A
USGS	06054500	1974-01-31							4270	A
USGS	06054500	1974-02-01							4450	A
USGS	06054500	1974-02-02							4250	A
USGS	06054500	1974-02-03							4210	A
USGS	06054500	1974-02-04							4320	A
USGS	06054500	1974-02-05							4190	A
USGS	06054500	1974-02-06							4030	A
USGS	06054500	1974-02-07							4000	A
USGS	06054500	1974-02-08							4030	A
USGS	06054500	1974-02-09							4050	A
USGS	06054500	1974-02-10							4040	A
USGS	06054500	1974-02-11							4020	A
USGS	06054500	1974-02-12							3950	A
USGS	06054500	1974-02-13							3930	A
USGS	06054500	1974-02-14							3920	A
USGS	06054500	1974-02-15							3930	A
USGS	06054500	1974-02-16							3930	A
USGS	06054500	1974-02-17							3940	A
USGS	06054500	1974-02-18							3940	A
USGS	06054500	1974-02-19							3920	A
USGS	06054500	1974-02-20							3920	A
USGS	06054500	1974-02-21							3840	A
USGS	06054500	1974-02-22							3770	A
USGS	06054500	1974-02-23							3720	A
USGS	06054500	1974-02-24							3680	A
USGS	06054500	1974-02-25							3690	A
USGS	06054500	1974-02-26							3590	A
USGS	06054500	1974-02-27							3520	A
USGS	06054500	1974-02-28							3500	A
USGS	06054500	1974-03-01							3530	A
USGS	06054500	1974-03-02							3790	A
USGS	06054500	1974-03-03							3910	A
USGS	06054500	1974-03-04							3760	A
USGS	06054500	1974-03-05							3710	A
USGS	06054500	1974-03-06							3840	A
USGS	06054500	1974-03-07							3790	A
USGS	06054500	1974-03-08							3740	A
USGS	06054500	1974-03-09							3670	A
USGS	06054500	1974-03-10							3630	A
USGS	06054500	1974-03-11							3670	A
USGS	06054500	1974-03-12							3740	A
USGS	06054500	1974-03-13							3950	A
USGS	06054500	1974-03-14							3920	A
USGS	06054500	1974-03-15							3880	A
USGS	06054500	1974-03-16							3870	A
USGS	06054500	1974-03-17							4850	A
USGS	06054500	1974-03-18							6720	A
USGS	06054500	1974-03-19							6410	A
USGS	06054500	1974-03-20							5150	A
USGS	06054500	1974-03-21							4680	A
USGS	06054500	1974-03-22							4500	A
USGS	06054500	1974-03-23							4420	A
USGS	06054500	1974-03-24							4380	A
USGS	06054500	1974-03-25							4380	A
USGS	06054500	1974-03-26							4520	A
USGS	06054500	1974-03-27							5090	A
USGS	06054500	1974-03-28							5640	A
USGS	06054500	1974-03-29							5490	A
USGS	06054500	1974-03-30							5200	A
USGS	06054500	1974-03-31							5170	A
USGS	06054500	1974-04-01							5080	A
USGS	06054500	1974-04-02							4960	A
USGS	06054500	1974-04-03							4870	A
USGS	06054500	1974-04-04							4780	A
USGS	06054500	1974-04-05							4700	A
USGS	06054500	1974-04-06							4870	A
USGS	06054500	1974-04-07							4910	A
USGS	06054500	1974-04-08							4880	A
USGS	06054500	1974-04-09							5020	A
USGS	06054500	1974-04-10							5260	A
USGS	06054500	1974-04-11							6060	A
USGS	06054500	1974-04-12							6210	A
USGS	06054500	1974-04-13							6260	A
USGS	06054500	1974-04-14							6210	A
USGS	06054500	1974-04-15							6130	A
USGS	06054500	1974-04-16							6050	A
USGS	06054500	1974-04-17							6260	A
USGS	06054500	1974-04-18							6730	A
USGS	06054500	1974-04-19							7170	A
USGS	06054500	1974-04-20							7590	A
USGS	06054500	1974-04-21							7810	A
USGS	06054500	1974-04-22							7870	A
USGS	06054500	1974-04-23							7760	A
USGS	06054500	1974-04-24							7840	A
USGS	06054500	1974-04-25							8790	A
USGS	06054500	1974-04-26							10700	A
USGS	06054500	1974-04-27							11900	A
USGS	06054500	1974-04-28							11800	A
USGS	06054500	1974-04-29							10300	A
USGS	06054500	1974-04-30							9200	A
USGS	06054500	1974-05-01							8610	A
USGS	06054500	1974-05-02							8330	A
USGS	06054500	1974-05-03							8500	A
USGS	06054500	1974-05-04							8250	A
USGS	06054500	1974-05-05							8260	A
USGS	06054500	1974-05-06							8330	A
USGS	06054500	1974-05-07							8730	A
USGS	06054500	1974-05-08							9120	A
USGS	06054500	1974-05-09							9280	A
USGS	06054500	1974-05-10							9700	A
USGS	06054500	1974-05-11							9870	A
USGS	06054500	1974-05-12							9460	A
USGS	06054500	1974-05-13							9280	A
USGS	06054500	1974-05-14							8800	A
USGS	06054500	1974-05-15							8270	A
USGS	06054500	1974-05-16							7410	A
USGS	06054500	1974-05-17							6650	A
USGS	06054500	1974-05-18							6220	A
USGS	06054500	1974-05-19							6050	A
USGS	06054500	1974-05-20							6160	A
USGS	06054500	1974-05-21							6630	A
USGS	06054500	1974-05-22							6630	A
USGS	06054500	1974-05-23							7060	A
USGS	06054500	1974-05-24							7570	A
USGS	06054500	1974-05-25							8290	A
USGS	06054500	1974-05-26							8310	A
USGS	06054500	1974-05-27							8730	A
USGS	06054500	1974-05-28							10600	A
USGS	06054500	1974-05-29							12800	A
USGS	06054500	1974-05-30							14800	A
USGS	06054500	1974-05-31							15100	A
USGS	06054500	1974-06-01							14300	A
USGS	06054500	1974-06-02							13500	A
USGS	06054500	1974-06-03							13100	A
USGS	06054500	1974-06-04							13700	A
USGS	06054500	1974-06-05							15000	A
USGS	06054500	1974-06-06							16200	A
USGS	06054500	1974-06-07							15400	A
USGS	06054500	1974-06-08							14300	A
USGS	06054500	1974-06-09							13800	A
USGS	06054500	1974-06-10							13000	A
USGS	06054500	1974-06-11							12700	A
USGS	06054500	1974-06-12							12400	A
USGS	06054500	1974-06-13							13400	A
USGS	06054500	1974-06-14							16000	A
USGS	06054500	1974-06-15							19300	A
USGS	06054500	1974-06-16							21600	A
USGS	06054500	1974-06-17							24100	A
USGS	06054500	1974-06-18							26900	A
USGS	06054500	1974-06-19							27200	A
USGS	06054500	1974-06-20							26100	A
USGS	06054500	1974-06-21							25500	A
USGS	06054500	1974-06-22							24400	A
USGS	06054500	1974-06-23							21900	A
USGS	06054500	1974-06-24							19700	A
USGS	06054500	1974-06-25							17400	A
USGS	06054500	1974-06-26							16700	A
USGS	06054500	1974-06-27							15300	A
USGS	06054500	1974-06-28							13900	A
USGS	06054500	1974-06-29							12300	A
USGS	06054500	1974-06-30							11200	A
USGS	06054500	1974-07-01							10400	A
USGS	06054500	1974-07-02							9360	A
USGS	06054500	1974-07-03							9070	A
USGS	06054500	1974-07-04							8610	A
USGS	06054500	1974-07-05							8540	A
USGS	06054500	1974-07-06							8080	A
USGS	06054500	1974-07-07							7640	A
USGS	06054500	1974-07-08							7310	A
USGS	06054500	1974-07-09							6840	A
USGS	06054500	1974-07-10							6430	A
USGS	06054500	1974-07-11							6170	A
USGS	06054500	1974-07-12							5890	A
USGS	06054500	1974-07-13							5900	A
USGS	06054500	1974-07-14							5640	A
USGS	06054500	1974-07-15							5250	A
USGS	06054500	1974-07-16							4840	A
USGS	06054500	1974-07-17							4370	A
USGS	06054500	1974-07-18							4210	A
USGS	06054500	1974-07-19							4020	A
USGS	06054500	1974-07-20							3630	A
USGS	06054500	1974-07-21							3610	A
USGS	06054500	1974-07-22							3510	A
USGS	06054500	1974-07-23							3260	A
USGS	06054500	1974-07-24							2930	A
USGS	06054500	1974-07-25							2870	A
USGS	06054500	1974-07-26							2710	A
USGS	06054500	1974-07-27							2500	A
USGS	06054500	1974-07-28							2600	A
USGS	06054500	1974-07-29							2520	A
USGS	06054500	1974-07-30							2450	A
USGS	06054500	1974-07-31							2390	A
USGS	06054500	1974-08-01							2300	A
USGS	06054500	1974-08-02							2290	A
USGS	06054500	1974-08-03							2240	A
USGS	06054500	1974-08-04							2190	A
USGS	06054500	1974-08-05							2030	A
USGS	06054500	1974-08-06							1820	A
USGS	06054500	1974-08-07							1930	A
USGS	06054500	1974-08-08							2240	A
USGS	06054500	1974-08-09							2650	A
USGS	06054500	1974-08-10							2890	A
USGS	06054500	1974-08-11							3110	A
USGS	06054500	1974-08-12							3110	A
USGS	06054500	1974-08-13							3060	A
USGS	06054500	1974-08-14							3090	A
USGS	06054500	1974-08-15							3330	A
USGS	06054500	1974-08-16							3430	A
USGS	06054500	1974-08-17							3410	A
USGS	06054500	1974-08-18							3330	A
USGS	06054500	1974-08-19							3240	A
USGS	06054500	1974-08-20							3360	A
USGS	06054500	1974-08-21							3560	A
USGS	06054500	1974-08-22							3540	A
USGS	06054500	1974-08-23							3530	A
USGS	06054500	1974-08-24							3480	A
USGS	06054500	1974-08-25							3420	A
USGS	06054500	1974-08-26							3340	A
USGS	06054500	1974-08-27							3240	A
USGS	06054500	1974-08-28							3140	A
USGS	06054500	1974-08-29							3050	A
USGS	06054500	1974-08-30							2950	A
USGS	06054500	1974-08-31							2800	A
USGS	06054500	1974-09-01							2950	A
USGS	06054500	1974-09-02							3030	A
USGS	06054500	1974-09-03							3060	A
USGS	06054500	1974-09-04							3050	A
USGS	06054500	1974-09-05							3040	A
USGS	06054500	1974-09-06							3220	A
USGS	06054500	1974-09-07							3440	A
USGS	06054500	1974-09-08							3610	A
USGS	06054500	1974-09-09							3630	A
USGS	06054500	1974-09-10							3530	A
USGS	06054500	1974-09-11							3590	A
USGS	06054500	1974-09-12							3590	A
USGS	06054500	1974-09-13							3640	A
USGS	06054500	1974-09-14							3680	A
USGS	06054500	1974-09-15							3650	A
USGS	06054500	1974-09-16							3620	A
USGS	06054500	1974-09-17							3560	A
USGS	06054500	1974-09-18							3530	A
USGS	06054500	1974-09-19							3470	A
USGS	06054500	1974-09-20							3410	A
USGS	06054500	1974-09-21							3370	A
USGS	06054500	1974-09-22							3370	A
USGS	06054500	1974-09-23							3410	A
USGS	06054500	1974-09-24							3420	A
USGS	06054500	1974-09-25							3410	A
USGS	06054500	1974-09-26							3390	A
USGS	06054500	1974-09-27							3420	A
USGS	06054500	1974-09-28							3530	A
USGS	06054500	1974-09-29							3560	A
USGS	06054500	1974-09-30							3640	A
USGS	06054500	1974-10-01							3580	A
USGS	06054500	1974-10-02							3560	A
USGS	06054500	1974-10-03							3570	A
USGS	06054500	1974-10-04							3550	A
USGS	06054500	1974-10-05							3580	A
USGS	06054500	1974-10-06							3640	A
USGS	06054500	1974-10-07							3720	A
USGS	06054500	1974-10-08							3800	A
USGS	06054500	1974-10-09							3870	A
USGS	06054500	1974-10-10							3920	A
USGS	06054500	1974-10-11							3990	A
USGS	06054500	1974-10-12							4100	A
USGS	06054500	1974-10-13							4130	A
USGS	06054500	1974-10-14							4170	A
USGS	06054500	1974-10-15							5020	A
USGS	06054500	1974-10-16							5120	A
USGS	06054500	1974-10-17							5290	A
USGS	06054500	1974-10-18							5180	A
USGS	06054500	1974-10-19							5130	A
USGS	06054500	1974-10-20							5120	A
USGS	06054500	1974-10-21							5200	A
USGS	06054500	1974-10-22							5540	A
USGS	06054500	1974-10-23							5700	A
USGS	06054500	1974-10-24							5770	A
USGS	06054500	1974-10-25							5730	A
USGS	06054500	1974-10-26							6130	A
USGS	06054500	1974-10-27							6390	A
USGS	06054500	1974-10-28							6290	A
USGS	06054500	1974-10-29							6090	A
USGS	06054500	1974-10-30							5790	A
USGS	06054500	1974-10-31							5450	A
USGS	06054500	1974-11-01							5300	A
USGS	06054500	1974-11-02							5070	A
USGS	06054500	1974-11-03							4880	A
USGS	06054500	1974-11-04							4880	A
USGS	06054500	1974-11-05							4650	A
USGS	06054500	1974-11-06							4540	A
USGS	06054500	1974-11-07							4490	A
USGS	06054500	1974-11-08							4450	A
USGS	06054500	1974-11-09							4460	A
USGS	06054500	1974-11-10							4490	A
USGS	06054500	1974-11-11							4420	A
USGS	06054500	1974-11-12							4390	A
USGS	06054500	1974-11-13							4410	A
USGS	06054500	1974-11-14							4450	A
USGS	06054500	1974-11-15							4460	A
USGS	06054500	1974-11-16							4520	A
USGS	06054500	1974-11-17							4450	A
USGS	06054500	1974-11-18							4440	A
USGS	06054500	1974-11-19							4420	A
USGS	06054500	1974-11-20							4010	A
USGS	06054500	1974-11-21							3880	A
USGS	06054500	1974-11-22							3840	A
USGS	06054500	1974-11-23							3890	A
USGS	06054500	1974-11-24							3890	A
USGS	06054500	1974-11-25							3900	A
USGS	06054500	1974-11-26							4540	A
USGS	06054500	1974-11-27							4980	A
USGS	06054500	1974-11-28							5050	A
USGS	06054500	1974-11-29							4930	A
USGS	06054500	1974-11-30							5020	A
USGS	06054500	1974-12-01							4990	A
USGS	06054500	1974-12-02							5020	A
USGS	06054500	1974-12-03							5030	A
USGS	06054500	1974-12-04							5220	A
USGS	06054500	1974-12-05							5290	A
USGS	06054500	1974-12-06							5500	A
USGS	06054500	1974-12-07							5440	A
USGS	06054500	1974-12-08							5310	A
USGS	06054500	1974-12-09							4980	A
USGS	06054500	1974-12-10							5050	A
USGS	06054500	1974-12-11							5000	A
USGS	06054500	1974-12-12							4160	A
USGS	06054500	1974-12-13							4000	A
USGS	06054500	1974-12-14							3880	A
USGS	06054500	1974-12-15							3810	A
USGS	06054500	1974-12-16							3830	A
USGS	06054500	1974-12-17							3940	A
USGS	06054500	1974-12-18							3880	A
USGS	06054500	1974-12-19							3820	A
USGS	06054500	1974-12-20							3880	A
USGS	06054500	1974-12-21							4070	A
USGS	06054500	1974-12-22							3980	A
USGS	06054500	1974-12-23							3710	A
USGS	06054500	1974-12-24							2970	A
USGS	06054500	1974-12-25							3080	A
USGS	06054500	1974-12-26							3090	A
USGS	06054500	1974-12-27							3190	A
USGS	06054500	1974-12-28							3490	A
USGS	06054500	1974-12-29							3310	A
USGS	06054500	1974-12-30							3100	A
USGS	06054500	1974-12-31							3180	A
USGS	06054500	1975-01-01							3090	A
USGS	06054500	1975-01-02							3150	A
USGS	06054500	1975-01-03							3150	A
USGS	06054500	1975-01-04							3230	A
USGS	06054500	1975-01-05							3320	A
USGS	06054500	1975-01-06							3240	A
USGS	06054500	1975-01-07							3430	A
USGS	06054500	1975-01-08							3620	A
USGS	06054500	1975-01-09							3630	A
USGS	06054500	1975-01-10							3360	A
USGS	06054500	1975-01-11							2970	A
USGS	06054500	1975-01-12							2580	A
USGS	06054500	1975-01-13							2570	A
USGS	06054500	1975-01-14							3300	A
USGS	06054500	1975-01-15							3470	A
USGS	06054500	1975-01-16							3680	A
USGS	06054500	1975-01-17							3820	A
USGS	06054500	1975-01-18							4060	A
USGS	06054500	1975-01-19							4340	A
USGS	06054500	1975-01-20							4250	A
USGS	06054500	1975-01-21							4050	A
USGS	06054500	1975-01-22							3920	A
USGS	06054500	1975-01-23							3940	A
USGS	06054500	1975-01-24							3970	A
USGS	06054500	1975-01-25							3980	A
USGS	06054500	1975-01-26							3960	A
USGS	06054500	1975-01-27							3040	A
USGS	06054500	1975-01-28							2680	A
USGS	06054500	1975-01-29							2550	A
USGS	06054500	1975-01-30							2500	A
USGS	06054500	1975-01-31							2400	A
